RestaurantScore,Name,Address,Episodes,Celebrities,HasTabelog,HasPhone,GoogleSearchURL,Recommendation
10,"新横浜ラーメン博物館","神奈川県横浜市港北区新横浜2-14-21",1,"SixTONES",Yes,No,"https://www.google.com/search?q=%E6%96%B0%E6%A8%AA%E6%B5%9C%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E6%A8%AA%E6%B5%9C%E5%B8%82%E6%B8%AF%E5%8C%97%E5%8C%BA%E6%96%B0%E6%A8%AA%E6%B5%9C2-14-21",KEEP
10,"旬彩魚 いなだ","東京都世田谷区豪徳寺1-47-8",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E6%97%AC%E5%BD%A9%E9%AD%9A%20%E3%81%84%E3%81%AA%E3%81%A0%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%E8%B1%AA%E5%BE%B3%E5%AF%BA1-47-8",KEEP
10,"朝ラーメン店","東京都内",1,"SixTONES",Yes,No,"https://www.google.com/search?q=%E6%9C%9D%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"東京都庁第一庁舎32階職員食堂","東京都新宿区西新宿２丁目８−１",1,"よにのちゃんねる",No,No,"https://www.google.com/search?q=%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%BA%81%E7%AC%AC%E4%B8%80%E5%BA%81%E8%88%8E32%E9%9A%8E%E8%81%B7%E5%93%A1%E9%A3%9F%E5%A0%82%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%B0%E5%AE%BF%E5%8C%BA%E8%A5%BF%E6%96%B0%E5%AE%BF%EF%BC%92%E4%B8%81%E7%9B%AE%EF%BC%98%E2%88%92%EF%BC%91",KEEP
10,"東陽町 大衆焼肉 暴飲暴食","〒135-0016 東京都江東区東陽3-24-19",1,"よにのちゃんねる",Yes,No,"https://www.google.com/search?q=%E6%9D%B1%E9%99%BD%E7%94%BA%20%E5%A4%A7%E8%A1%86%E7%84%BC%E8%82%89%20%E6%9A%B4%E9%A3%B2%E6%9A%B4%E9%A3%9F%20%E3%80%92135-0016%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B1%9F%E6%9D%B1%E5%8C%BA%E6%9D%B1%E9%99%BD3-24-19",KEEP
10,"極味や 渋谷パルコ店","東京都渋谷区宇田川町15-1 渋谷PARCO B1F",1,"Travis Japan",Yes,No,"https://www.google.com/search?q=%E6%A5%B5%E5%91%B3%E3%82%84%20%E6%B8%8B%E8%B0%B7%E3%83%91%E3%83%AB%E3%82%B3%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%8B%E8%B0%B7%E5%8C%BA%E5%AE%87%E7%94%B0%E5%B7%9D%E7%94%BA15-1%20%E6%B8%8B%E8%B0%B7PARCO%20B1F",KEEP
10,"武蔵野アブラ學会 早稲田別館","東京都新宿区西早稲田1-15-5",1,"Snow Man",Yes,No,"https://www.google.com/search?q=%E6%AD%A6%E8%94%B5%E9%87%8E%E3%82%A2%E3%83%96%E3%83%A9%E5%AD%B8%E4%BC%9A%20%E6%97%A9%E7%A8%B2%E7%94%B0%E5%88%A5%E9%A4%A8%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%B0%E5%AE%BF%E5%8C%BA%E8%A5%BF%E6%97%A9%E7%A8%B2%E7%94%B01-15-5",KEEP
10,"江の島海鮮レストラン","神奈川県藤沢市江の島",1,"SixTONES",Yes,No,"https://www.google.com/search?q=%E6%B1%9F%E3%81%AE%E5%B3%B6%E6%B5%B7%E9%AE%AE%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E8%97%A4%E6%B2%A2%E5%B8%82%E6%B1%9F%E3%81%AE%E5%B3%B6",KEEP
10,"河口 夏音 Natsune Kawaguchi","東京都内",1,"≠ME",No,No,"https://www.google.com/search?q=%E6%B2%B3%E5%8F%A3%20%E5%A4%8F%E9%9F%B3%20Natsune%20Kawaguchi%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"浅草今半 国際通り本店","東京都台東区西浅草3-1-12",1,"よにのちゃんねる",Yes,No,"https://www.google.com/search?q=%E6%B5%85%E8%8D%89%E4%BB%8A%E5%8D%8A%20%E5%9B%BD%E9%9A%9B%E9%80%9A%E3%82%8A%E6%9C%AC%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8F%B0%E6%9D%B1%E5%8C%BA%E8%A5%BF%E6%B5%85%E8%8D%893-1-12",KEEP
10,"源氏食堂","千葉県いすみ市大原8701-2",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E6%BA%90%E6%B0%8F%E9%A3%9F%E5%A0%82%20%E5%8D%83%E8%91%89%E7%9C%8C%E3%81%84%E3%81%99%E3%81%BF%E5%B8%82%E5%A4%A7%E5%8E%9F8701-2",KEEP
10,"炭火やきとり 泪橋","東京都中野区中野5-53-10",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E7%82%AD%E7%81%AB%E3%82%84%E3%81%8D%E3%81%A8%E3%82%8A%20%E6%B3%AA%E6%A9%8B%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E9%87%8E%E5%8C%BA%E4%B8%AD%E9%87%8E5-53-10",KEEP
10,"炭火焼肉 寿苑","神奈川県川崎市多摩区菅1-3-11",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E7%82%AD%E7%81%AB%E7%84%BC%E8%82%89%20%E5%AF%BF%E8%8B%91%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E5%B7%9D%E5%B4%8E%E5%B8%82%E5%A4%9A%E6%91%A9%E5%8C%BA%E8%8F%851-3-11",KEEP
10,"焼き鳥店","東京都内",1,"SixTONES",Yes,No,"https://www.google.com/search?q=%E7%84%BC%E3%81%8D%E9%B3%A5%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"焼肉 平和苑","東京都中野区沼袋2-34-7",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E7%84%BC%E8%82%89%20%E5%B9%B3%E5%92%8C%E8%8B%91%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E9%87%8E%E5%8C%BA%E6%B2%BC%E8%A2%8B2-34-7",KEEP
10,"焼肉ジンギスカン つるや","神奈川県川崎市川崎区日進町19-7",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E7%84%BC%E8%82%89%E3%82%B8%E3%83%B3%E3%82%AE%E3%82%B9%E3%82%AB%E3%83%B3%20%E3%81%A4%E3%82%8B%E3%82%84%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E5%B7%9D%E5%B4%8E%E5%B8%82%E5%B7%9D%E5%B4%8E%E5%8C%BA%E6%97%A5%E9%80%B2%E7%94%BA19-7",KEEP
10,"焼肉トラジ 京橋店","東京都内",1,"≠ME",Yes,No,"https://www.google.com/search?q=%E7%84%BC%E8%82%89%E3%83%88%E3%83%A9%E3%82%B8%20%E4%BA%AC%E6%A9%8B%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"焼肉ふじ","静岡県伊東市宇佐美1977-2",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E7%84%BC%E8%82%89%E3%81%B5%E3%81%98%20%E9%9D%99%E5%B2%A1%E7%9C%8C%E4%BC%8A%E6%9D%B1%E5%B8%82%E5%AE%87%E4%BD%90%E7%BE%8E1977-2",KEEP
10,"焼肉古今","東京都港区西麻布1-10-7 FT-2の2F",1,"亀梨和也",Yes,No,"https://www.google.com/search?q=%E7%84%BC%E8%82%89%E5%8F%A4%E4%BB%8A%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%A5%BF%E9%BA%BB%E5%B8%831-10-7%20FT-2%E3%81%AE2F",KEEP
10,"焼肉宝来軒","群馬県藤岡市藤岡327-1",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E7%84%BC%E8%82%89%E5%AE%9D%E6%9D%A5%E8%BB%92%20%E7%BE%A4%E9%A6%AC%E7%9C%8C%E8%97%A4%E5%B2%A1%E5%B8%82%E8%97%A4%E5%B2%A1327-1",KEEP
10,"牛角 赤坂店","東京都赤坂周辺",1,"≠ME",Yes,No,"https://www.google.com/search?q=%E7%89%9B%E8%A7%92%20%E8%B5%A4%E5%9D%82%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E8%B5%A4%E5%9D%82%E5%91%A8%E8%BE%BA",KEEP
10,"現在開催中のスイーツパラダイス×≠MEのコラボカフェ","東京都内",1,"≠ME",No,No,"https://www.google.com/search?q=%E7%8F%BE%E5%9C%A8%E9%96%8B%E5%82%AC%E4%B8%AD%E3%81%AE%E3%82%B9%E3%82%A4%E3%83%BC%E3%83%84%E3%83%91%E3%83%A9%E3%83%80%E3%82%A4%E3%82%B9%C3%97%E2%89%A0ME%E3%81%AE%E3%82%B3%E3%83%A9%E3%83%9C%E3%82%AB%E3%83%95%E3%82%A7%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"甘辛や","大阪府大阪市阿倍野区美章園3-2-4",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E7%94%98%E8%BE%9B%E3%82%84%20%E5%A4%A7%E9%98%AA%E5%BA%9C%E5%A4%A7%E9%98%AA%E5%B8%82%E9%98%BF%E5%80%8D%E9%87%8E%E5%8C%BA%E7%BE%8E%E7%AB%A0%E5%9C%923-2-4",KEEP
10,"由比ガ浜ドイツ料理店","神奈川県鎌倉市由比ガ浜",1,"松重豊",No,No,"https://www.google.com/search?q=%E7%94%B1%E6%AF%94%E3%82%AC%E6%B5%9C%E3%83%89%E3%82%A4%E3%83%84%E6%96%99%E7%90%86%E5%BA%97%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E9%8E%8C%E5%80%89%E5%B8%82%E7%94%B1%E6%AF%94%E3%82%AC%E6%B5%9C",KEEP
10,"町田食堂","東京都荒川区西尾久7-12-16",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E7%94%BA%E7%94%B0%E9%A3%9F%E5%A0%82%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E8%8D%92%E5%B7%9D%E5%8C%BA%E8%A5%BF%E5%B0%BE%E4%B9%857-12-16",KEEP
10,"築地すし大 本館","東京都中央区築地4-13-9",1,"伊藤かりん",Yes,No,"https://www.google.com/search?q=%E7%AF%89%E5%9C%B0%E3%81%99%E3%81%97%E5%A4%A7%20%E6%9C%AC%E9%A4%A8%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E7%AF%89%E5%9C%B04-13-9",KEEP
10,"粥菜坊","神奈川県川崎市中原区今井南町4-12",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E7%B2%A5%E8%8F%9C%E5%9D%8A%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E5%B7%9D%E5%B4%8E%E5%B8%82%E4%B8%AD%E5%8E%9F%E5%8C%BA%E4%BB%8A%E4%BA%95%E5%8D%97%E7%94%BA4-12",KEEP
10,"総本家 更科堀井 麻布十番本店","東京都港区麻布十番1-8-7",1,"Snow Man",Yes,No,"https://www.google.com/search?q=%E7%B7%8F%E6%9C%AC%E5%AE%B6%20%E6%9B%B4%E7%A7%91%E5%A0%80%E4%BA%95%20%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E6%9C%AC%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA1-8-7",KEEP
10,"総本家 更科堀井 麻布十番本店","東京都港区元麻布3-11-4",1,"Snow Man",Yes,No,"https://www.google.com/search?q=%E7%B7%8F%E6%9C%AC%E5%AE%B6%20%E6%9B%B4%E7%A7%91%E5%A0%80%E4%BA%95%20%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E6%9C%AC%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E5%85%83%E9%BA%BB%E5%B8%833-11-4",KEEP
10,"羅甸（ラテン）","千葉県浦安市北栄4-16-5",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E7%BE%85%E7%94%B8%EF%BC%88%E3%83%A9%E3%83%86%E3%83%B3%EF%BC%89%20%E5%8D%83%E8%91%89%E7%9C%8C%E6%B5%A6%E5%AE%89%E5%B8%82%E5%8C%97%E6%A0%844-16-5",KEEP
10,"羊香味坊","東京都台東区上野3-12-6",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E7%BE%8A%E9%A6%99%E5%91%B3%E5%9D%8A%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8F%B0%E6%9D%B1%E5%8C%BA%E4%B8%8A%E9%87%8E3-12-6",KEEP
10,"羽田市場 GINZA SEVEN","東京都中央区銀座7-2-14 第26興和ビル B1F",1,"≒JOY",Yes,No,"https://www.google.com/search?q=%E7%BE%BD%E7%94%B0%E5%B8%82%E5%A0%B4%20GINZA%20SEVEN%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E9%8A%80%E5%BA%A77-2-14%20%E7%AC%AC26%E8%88%88%E5%92%8C%E3%83%93%E3%83%AB%20B1F",KEEP
10,"胡同 西麻布店","東京都港区西麻布1-15-19",1,"よにのちゃんねる",Yes,No,"https://www.google.com/search?q=%E8%83%A1%E5%90%8C%20%E8%A5%BF%E9%BA%BB%E5%B8%83%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E8%A5%BF%E9%BA%BB%E5%B8%831-15-19",KEEP
10,"自家製麺223","東京都新宿区北新宿3-9-10 久米マンション 101",1,"亀梨和也",Yes,No,"https://www.google.com/search?q=%E8%87%AA%E5%AE%B6%E8%A3%BD%E9%BA%BA223%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%B0%E5%AE%BF%E5%8C%BA%E5%8C%97%E6%96%B0%E5%AE%BF3-9-10%20%E4%B9%85%E7%B1%B3%E3%83%9E%E3%83%B3%E3%82%B7%E3%83%A7%E3%83%B3%20101",KEEP
10,"舞木ドライブイン","福島県郡山市舞木町字宮ノ前42-1",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E8%88%9E%E6%9C%A8%E3%83%89%E3%83%A9%E3%82%A4%E3%83%96%E3%82%A4%E3%83%B3%20%E7%A6%8F%E5%B3%B6%E7%9C%8C%E9%83%A1%E5%B1%B1%E5%B8%82%E8%88%9E%E6%9C%A8%E7%94%BA%E5%AD%97%E5%AE%AE%E3%83%8E%E5%89%8D42-1",KEEP
10,"草花木果","東京都目黒区上目黒2-7-11 2F・3F",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E8%8D%89%E8%8A%B1%E6%9C%A8%E6%9E%9C%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E7%9B%AE%E9%BB%92%E5%8C%BA%E4%B8%8A%E7%9B%AE%E9%BB%922-7-11%202F%E3%83%BB3F",KEEP
10,"菜苑","東京都江東区亀戸3-1-8",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E8%8F%9C%E8%8B%91%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B1%9F%E6%9D%B1%E5%8C%BA%E4%BA%80%E6%88%B83-1-8",KEEP
10,"蓮月（れんげつ）カフェ","〒143-0041 東京都大田区池上2-20-11",1,"山田涼介",Yes,No,"https://www.google.com/search?q=%E8%93%AE%E6%9C%88%EF%BC%88%E3%82%8C%E3%82%93%E3%81%92%E3%81%A4%EF%BC%89%E3%82%AB%E3%83%95%E3%82%A7%20%E3%80%92143-0041%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%A4%A7%E7%94%B0%E5%8C%BA%E6%B1%A0%E4%B8%8A2-20-11",KEEP
10,"蟹沢 萌子 Moeko Kanisawa","東京都内",1,"≠ME",No,No,"https://www.google.com/search?q=%E8%9F%B9%E6%B2%A2%20%E8%90%8C%E5%AD%90%20Moeko%20Kanisawa%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"谷崎 早耶 Saya Tanizaki","東京都内",1,"≠ME",No,No,"https://www.google.com/search?q=%E8%B0%B7%E5%B4%8E%20%E6%97%A9%E8%80%B6%20Saya%20Tanizaki%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"豊栄","東京都文京区本駒込3-1-8 COCOPLUS本駒込1F",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E8%B1%8A%E6%A0%84%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%87%E4%BA%AC%E5%8C%BA%E6%9C%AC%E9%A7%92%E8%BE%BC3-1-8%20COCOPLUS%E6%9C%AC%E9%A7%92%E8%BE%BC1F",KEEP
10,"账房 豫園店","中国上海市黄浦区豫園商城内",1,"Snow Man",No,No,"https://www.google.com/search?q=%E8%B4%A6%E6%88%BF%20%E8%B1%AB%E5%9C%92%E5%BA%97%20%E4%B8%AD%E5%9B%BD%E4%B8%8A%E6%B5%B7%E5%B8%82%E9%BB%84%E6%B5%A6%E5%8C%BA%E8%B1%AB%E5%9C%92%E5%95%86%E5%9F%8E%E5%86%85",KEEP
10,"越後屋","新潟県十日町市寿町2-2-11",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E8%B6%8A%E5%BE%8C%E5%B1%8B%20%E6%96%B0%E6%BD%9F%E7%9C%8C%E5%8D%81%E6%97%A5%E7%94%BA%E5%B8%82%E5%AF%BF%E7%94%BA2-2-11",KEEP
10,"釣船茶屋ざうお 渋谷店","東京都渋谷区神南1-19-3 ハイマンテン神南ビルB1",1,"≠ME",Yes,No,"https://www.google.com/search?q=%E9%87%A3%E8%88%B9%E8%8C%B6%E5%B1%8B%E3%81%96%E3%81%86%E3%81%8A%20%E6%B8%8B%E8%B0%B7%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%8B%E8%B0%B7%E5%8C%BA%E7%A5%9E%E5%8D%971-19-3%20%E3%83%8F%E3%82%A4%E3%83%9E%E3%83%B3%E3%83%86%E3%83%B3%E7%A5%9E%E5%8D%97%E3%83%93%E3%83%ABB1",KEEP
10,"鈴木 瞳美 Hitomi Suzuki","東京都内",1,"≠ME",No,No,"https://www.google.com/search?q=%E9%88%B4%E6%9C%A8%20%E7%9E%B3%E7%BE%8E%20Hitomi%20Suzuki%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"銀座三越","〒104-8212 東京都中央区銀座4-6-16",1,"SixTONES",Yes,Yes,"https://www.google.com/search?q=%E9%8A%80%E5%BA%A7%E4%B8%89%E8%B6%8A%20%E3%80%92104-8212%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E9%8A%80%E5%BA%A74-6-16",KEEP
10,"銀座月と花","東京都中央区銀座4-10-6 G4ビル1階",1,"SixTONES",Yes,No,"https://www.google.com/search?q=%E9%8A%80%E5%BA%A7%E6%9C%88%E3%81%A8%E8%8A%B1%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E9%8A%80%E5%BA%A74-10-6%20G4%E3%83%93%E3%83%AB1%E9%9A%8E",KEEP
10,"銀座風香","東京都中央区築地2-6-8",1,"亀梨和也",Yes,No,"https://www.google.com/search?q=%E9%8A%80%E5%BA%A7%E9%A2%A8%E9%A6%99%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E7%AF%89%E5%9C%B02-6-8",KEEP
10,"長崎飯店 渋谷店","東京都渋谷区道玄坂1-9-1 梅山ビル1F",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E9%95%B7%E5%B4%8E%E9%A3%AF%E5%BA%97%20%E6%B8%8B%E8%B0%B7%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%8B%E8%B0%B7%E5%8C%BA%E9%81%93%E7%8E%84%E5%9D%821-9-1%20%E6%A2%85%E5%B1%B1%E3%83%93%E3%83%AB1F",KEEP
10,"開店前のお店","東京都内",1,"≠ME",No,No,"https://www.google.com/search?q=%E9%96%8B%E5%BA%97%E5%89%8D%E3%81%AE%E3%81%8A%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
10,"青山迎賓館","〒107-0062 東京都港区南青山4-9-26",1,"菊池風磨",Yes,Yes,"https://www.google.com/search?q=%E9%9D%92%E5%B1%B1%E8%BF%8E%E8%B3%93%E9%A4%A8%20%E3%80%92107-0062%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E5%8D%97%E9%9D%92%E5%B1%B14-9-26",KEEP
10,"食堂とだか","東京都品川区西五反田1-9-3 リバーライトビル地下1F",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E9%A3%9F%E5%A0%82%E3%81%A8%E3%81%A0%E3%81%8B%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%93%81%E5%B7%9D%E5%8C%BA%E8%A5%BF%E4%BA%94%E5%8F%8D%E7%94%B01-9-3%20%E3%83%AA%E3%83%90%E3%83%BC%E3%83%A9%E3%82%A4%E3%83%88%E3%83%93%E3%83%AB%E5%9C%B0%E4%B8%8B1F",KEEP
10,"餃子屋","島根県出雲市今市町1268-6",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E9%A4%83%E5%AD%90%E5%B1%8B%20%E5%B3%B6%E6%A0%B9%E7%9C%8C%E5%87%BA%E9%9B%B2%E5%B8%82%E4%BB%8A%E5%B8%82%E7%94%BA1268-6",KEEP
10,"高級レストラン","東京都港区銀座",1,"SixTONES",Yes,No,"https://www.google.com/search?q=%E9%AB%98%E7%B4%9A%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%B8%AF%E5%8C%BA%E9%8A%80%E5%BA%A7",KEEP
10,"魚処 にしけん","神奈川県中郡二宮町二宮879",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E9%AD%9A%E5%87%A6%20%E3%81%AB%E3%81%97%E3%81%91%E3%82%93%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E4%B8%AD%E9%83%A1%E4%BA%8C%E5%AE%AE%E7%94%BA%E4%BA%8C%E5%AE%AE879",KEEP
10,"魚谷","東京都文京区関口1-2-8",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E9%AD%9A%E8%B0%B7%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%96%87%E4%BA%AC%E5%8C%BA%E9%96%A2%E5%8F%A31-2-8",KEEP
10,"鳥取ホルモンそば店","鳥取県鳥取市",1,"松重豊",No,No,"https://www.google.com/search?q=%E9%B3%A5%E5%8F%96%E3%83%9B%E3%83%AB%E3%83%A2%E3%83%B3%E3%81%9D%E3%81%B0%E5%BA%97%20%E9%B3%A5%E5%8F%96%E7%9C%8C%E9%B3%A5%E5%8F%96%E5%B8%82",KEEP
10,"鳥椿 鶯谷朝顔通り店","東京都台東区根岸1-1-15",1,"松重豊",Yes,No,"https://www.google.com/search?q=%E9%B3%A5%E6%A4%BF%20%E9%B6%AF%E8%B0%B7%E6%9C%9D%E9%A1%94%E9%80%9A%E3%82%8A%E5%BA%97%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8F%B0%E6%9D%B1%E5%8C%BA%E6%A0%B9%E5%B2%B81-1-15",KEEP
10,"鳥獣菜魚 あい川","神奈川県横浜市中区福富町東通り3-11",1,"松重豊",Yes,Yes,"https://www.google.com/search?q=%E9%B3%A5%E7%8D%A3%E8%8F%9C%E9%AD%9A%20%E3%81%82%E3%81%84%E5%B7%9D%20%E7%A5%9E%E5%A5%88%E5%B7%9D%E7%9C%8C%E6%A8%AA%E6%B5%9C%E5%B8%82%E4%B8%AD%E5%8C%BA%E7%A6%8F%E5%AF%8C%E7%94%BA%E6%9D%B1%E9%80%9A%E3%82%8A3-11",KEEP
10,"麗雲閣 豫園店","中国上海市黄浦区豫園商城内",1,"Snow Man",No,No,"https://www.google.com/search?q=%E9%BA%97%E9%9B%B2%E9%96%A3%20%E8%B1%AB%E5%9C%92%E5%BA%97%20%E4%B8%AD%E5%9B%BD%E4%B8%8A%E6%B5%B7%E5%B8%82%E9%BB%84%E6%B5%A6%E5%8C%BA%E8%B1%AB%E5%9C%92%E5%95%86%E5%9F%8E%E5%86%85",KEEP
9,"ティップネス三軒茶屋店","〒154-0024 東京都世田谷区三軒茶屋2-2-16",1,"山田涼介",No,Yes,"https://www.google.com/search?q=%E3%83%86%E3%82%A3%E3%83%83%E3%83%97%E3%83%8D%E3%82%B9%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B%E5%BA%97%20%E3%80%92154-0024%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%BA%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B2-2-16",KEEP
9,"ティファニー丸の内店","〒100-0005 東京都千代田区丸の内2-1-1 丸ノ内MY PLAZA",1,"菊池風磨",No,Yes,"https://www.google.com/search?q=%E3%83%86%E3%82%A3%E3%83%95%E3%82%A1%E3%83%8B%E3%83%BC%E4%B8%B8%E3%81%AE%E5%86%85%E5%BA%97%20%E3%80%92100-0005%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%8D%83%E4%BB%A3%E7%94%B0%E5%8C%BA%E4%B8%B8%E3%81%AE%E5%86%852-1-1%20%E4%B8%B8%E3%83%8E%E5%86%85MY%20PLAZA",KEEP
9,"ホテル大野屋伊東園ホテルズ","東京都内",1,"≠ME",Yes,No,"https://www.google.com/search?q=%E3%83%9B%E3%83%86%E3%83%AB%E5%A4%A7%E9%87%8E%E5%B1%8B%E4%BC%8A%E6%9D%B1%E5%9C%92%E3%83%9B%E3%83%86%E3%83%AB%E3%82%BA%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E5%86%85",KEEP
9,"ルイ・ヴィトン銀座並木通り店","〒104-0061 東京都中央区銀座7-6-1",1,"SixTONES",No,Yes,"https://www.google.com/search?q=%E3%83%AB%E3%82%A4%E3%83%BB%E3%83%B4%E3%82%A3%E3%83%88%E3%83%B3%E9%8A%80%E5%BA%A7%E4%B8%A6%E6%9C%A8%E9%80%9A%E3%82%8A%E5%BA%97%20%E3%80%92104-0061%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E4%B8%AD%E5%A4%AE%E5%8C%BA%E9%8A%80%E5%BA%A77-6-1",KEEP
9,"新横浜ラーメン博物館","東京都横浜周辺",1,"≒JOY",Yes,No,"https://www.google.com/search?q=%E6%96%B0%E6%A8%AA%E6%B5%9C%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3%E5%8D%9A%E7%89%A9%E9%A4%A8%20%E6%9D%B1%E4%BA%AC%E9%83%BD%E6%A8%AA%E6%B5%9C%E5%91%A8%E8%BE%BA",KEEP
